eq_id	root_symbol	template_symbol	cell_symbol	target_voc	target_unv	analysis__root_id	analysis__root	analysis__binyan	analysis__cell	analysis__form_id	analysis__r1	analysis__r2	analysis__r3
R080|T4|C4	R080	T4	C4	הֻלְתְגָה	הלתגה	SYN-RT-b6f43c45f6	לתג	HUFAL	PST.3FSG	SYN-LX-eca874119a.PST.3FSG	ל	ת	ג
R080|T4|C5	R080	T4	C5	הֻלְתַגְנוּ	הלתגנו	SYN-RT-b6f43c45f6	לתג	HUFAL	PST.1PL	SYN-LX-eca874119a.PST.1PL	ל	ת	ג
R080|T4|C6	R080	T4	C6	הֻלְתַגְתֶּם	הלתגתם	SYN-RT-b6f43c45f6	לתג	HUFAL	PST.2MPL	SYN-LX-eca874119a.PST.2MPL	ל	ת	ג
R080|T4|C7	R080	T4	C7	הֻלְתַגְתֶּן	הלתגתן	SYN-RT-b6f43c45f6	לתג	HUFAL	PST.2FPL	SYN-LX-eca874119a.PST.2FPL	ל	ת	ג
R080|T4|C8	R080	T4	C8	הֻלְתְגוּ	הלתגו	SYN-RT-b6f43c45f6	לתג	HUFAL	PST.3PL	SYN-LX-eca874119a.PST.3PL	ל	ת	ג
R080|T5|C0	R080	T5	C0	לָתַגְתִּי	לתגתי	SYN-RT-b6f43c45f6	לתג	PAAL	PST.1SG	SYN-LX-2273c4cc4e.PST.1SG	ל	ת	ג
R080|T5|C1	R080	T5	C1	לָתַגְתָּ	לתגת	SYN-RT-b6f43c45f6	לתג	PAAL	PST.2MSG	SYN-LX-2273c4cc4e.PST.2MSG	ל	ת	ג
R080|T5|C2	R080	T5	C2	לָתַגְתְּ	לתגת	SYN-RT-b6f43c45f6	לתג	PAAL	PST.2FSG	SYN-LX-2273c4cc4e.PST.2FSG	ל	ת	ג
R080|T5|C3	R080	T5	C3	לָתַג	לתג	SYN-RT-b6f43c45f6	לתג	PAAL	PST.3MSG	SYN-LX-2273c4cc4e.PST.3MSG	ל	ת	ג
R080|T5|C4	R080	T5	C4	לָתְגָה	לתגה	SYN-RT-b6f43c45f6	לתג	PAAL	PST.3FSG	SYN-LX-2273c4cc4e.PST.3FSG	ל	ת	ג
R080|T5|C5	R080	T5	C5	לָתַגְנוּ	לתגנו	SYN-RT-b6f43c45f6	לתג	PAAL	PST.1PL	SYN-LX-2273c4cc4e.PST.1PL	ל	ת	ג
R080|T5|C6	R080	T5	C6	לְתַגְתֶּם	לתגתם	SYN-RT-b6f43c45f6	לתג	PAAL	PST.2MPL	SYN-LX-2273c4cc4e.PST.2MPL	ל	ת	ג
R080|T5|C7	R080	T5	C7	לְתַגְתֶּן	לתגתן	SYN-RT-b6f43c45f6	לתג	PAAL	PST.2FPL	SYN-LX-2273c4cc4e.PST.2FPL	ל	ת	ג
R080|T5|C8	R080	T5	C8	לָתְגוּ	לתגו	SYN-RT-b6f43c45f6	לתג	PAAL	PST.3PL	SYN-LX-2273c4cc4e.PST.3PL	ל	ת	ג
R080|T6|C0	R080	T6	C0	הִתְלַתַּגְתִּי	התלתגתי	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.1SG	SYN-LX-ffd363b05b.PST.1SG	ל	ת	ג
R080|T6|C1	R080	T6	C1	הִתְלַתַּגְתָּ	התלתגת	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.2MSG	SYN-LX-ffd363b05b.PST.2MSG	ל	ת	ג
R080|T6|C2	R080	T6	C2	הִתְלַתַּגְתְּ	התלתגת	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.2FSG	SYN-LX-ffd363b05b.PST.2FSG	ל	ת	ג
R080|T6|C3	R080	T6	C3	הִתְלַתֵּג	התלתג	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.3MSG	SYN-LX-ffd363b05b.PST.3MSG	ל	ת	ג
R080|T6|C4	R080	T6	C4	הִתְלַתְּגָה	התלתגה	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.3FSG	SYN-LX-ffd363b05b.PST.3FSG	ל	ת	ג
R080|T6|C5	R080	T6	C5	הִתְלַתַּגְנוּ	התלתגנו	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.1PL	SYN-LX-ffd363b05b.PST.1PL	ל	ת	ג
R080|T6|C6	R080	T6	C6	הִתְלַתַּגְתֶּם	התלתגתם	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.2MPL	SYN-LX-ffd363b05b.PST.2MPL	ל	ת	ג
R080|T6|C7	R080	T6	C7	הִתְלַתַּגְתֶּן	התלתגתן	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.2FPL	SYN-LX-ffd363b05b.PST.2FPL	ל	ת	ג
R080|T6|C8	R080	T6	C8	הִתְלַתְּגוּ	התלתגו	SYN-RT-b6f43c45f6	לתג	HITPAEL	PST.3PL	SYN-LX-ffd363b05b.PST.3PL	ל	ת	ג
R081|T0|C0	R081	T0	C0	נִמְבַתְתִּי	נמבתתי	SYN-RT-c9df903e1e	מבת	NIFAL	PST.1SG	SYN-LX-a26cf2612f.PST.1SG	מ	ב	ת
R081|T0|C1	R081	T0	C1	נִמְבַתְתָּ	נמבתת	SYN-RT-c9df903e1e	מבת	NIFAL	PST.2MSG	SYN-LX-a26cf2612f.PST.2MSG	מ	ב	ת
R081|T0|C2	R081	T0	C2	נִמְבַתְתְּ	נמבתת	SYN-RT-c9df903e1e	מבת	NIFAL	PST.2FSG	SYN-LX-a26cf2612f.PST.2FSG	מ	ב	ת
R081|T0|C3	R081	T0	C3	נִמְבַת	נמבת	SYN-RT-c9df903e1e	מבת	NIFAL	PST.3MSG	SYN-LX-a26cf2612f.PST.3MSG	מ	ב	ת
R081|T0|C4	R081	T0	C4	נִמְבְתָה	נמבתה	SYN-RT-c9df903e1e	מבת	NIFAL	PST.3FSG	SYN-LX-a26cf2612f.PST.3FSG	מ	ב	ת
R081|T0|C5	R081	T0	C5	נִמְבַתְנוּ	נמבתנו	SYN-RT-c9df903e1e	מבת	NIFAL	PST.1PL	SYN-LX-a26cf2612f.PST.1PL	מ	ב	ת
R081|T0|C6	R081	T0	C6	נִמְבַתְתֶּם	נמבתתם	SYN-RT-c9df903e1e	מבת	NIFAL	PST.2MPL	SYN-LX-a26cf2612f.PST.2MPL	מ	ב	ת
R081|T0|C7	R081	T0	C7	נִמְבַתְתֶּן	נמבתתן	SYN-RT-c9df903e1e	מבת	NIFAL	PST.2FPL	SYN-LX-a26cf2612f.PST.2FPL	מ	ב	ת
R081|T0|C8	R081	T0	C8	נִמְבְתוּ	נמבתו	SYN-RT-c9df903e1e	מבת	NIFAL	PST.3PL	SYN-LX-a26cf2612f.PST.3PL	מ	ב	ת
R081|T1|C0	R081	T1	C0	הִמְבַתְתִּי	המבתתי	SYN-RT-c9df903e1e	מבת	HIFIL	PST.1SG	SYN-LX-b528496feb.PST.1SG	מ	ב	ת
R081|T1|C1	R081	T1	C1	הִמְבַתְתָּ	המבתת	SYN-RT-c9df903e1e	מבת	HIFIL	PST.2MSG	SYN-LX-b528496feb.PST.2MSG	מ	ב	ת
R081|T1|C2	R081	T1	C2	הִמְבַתְתְּ	המבתת	SYN-RT-c9df903e1e	מבת	HIFIL	PST.2FSG	SYN-LX-b528496feb.PST.2FSG	מ	ב	ת
R081|T1|C3	R081	T1	C3	הִמְבִית	המבית	SYN-RT-c9df903e1e	מבת	HIFIL	PST.3MSG	SYN-LX-b528496feb.PST.3MSG	מ	ב	ת
R081|T1|C4	R081	T1	C4	הִמְבִיתָה	המביתה	SYN-RT-c9df903e1e	מבת	HIFIL	PST.3FSG	SYN-LX-b528496feb.PST.3FSG	מ	ב	ת
R081|T1|C5	R081	T1	C5	הִמְבַתְנוּ	המבתנו	SYN-RT-c9df903e1e	מבת	HIFIL	PST.1PL	SYN-LX-b528496feb.PST.1PL	מ	ב	ת
R081|T1|C6	R081	T1	C6	הִמְבַתְתֶּם	המבתתם	SYN-RT-c9df903e1e	מבת	HIFIL	PST.2MPL	SYN-LX-b528496feb.PST.2MPL	מ	ב	ת
R081|T1|C7	R081	T1	C7	הִמְבַתְתֶּן	המבתתן	SYN-RT-c9df903e1e	מבת	HIFIL	PST.2FPL	SYN-LX-b528496feb.PST.2FPL	מ	ב	ת
R081|T1|C8	R081	T1	C8	הִמְבִיתוּ	המביתו	SYN-RT-c9df903e1e	מבת	HIFIL	PST.3PL	SYN-LX-b528496feb.PST.3PL	מ	ב	ת
R081|T2|C0	R081	T2	C0	מֻבַּתְתִּי	מבתתי	SYN-RT-c9df903e1e	מבת	PUAL	PST.1SG	SYN-LX-5c9b95386f.PST.1SG	מ	ב	ת
R081|T2|C1	R081	T2	C1	מֻבַּתְתָּ	מבתת	SYN-RT-c9df903e1e	מבת	PUAL	PST.2MSG	SYN-LX-5c9b95386f.PST.2MSG	מ	ב	ת
R081|T2|C2	R081	T2	C2	מֻבַּתְתְּ	מבתת	SYN-RT-c9df903e1e	מבת	PUAL	PST.2FSG	SYN-LX-5c9b95386f.PST.2FSG	מ	ב	ת
R081|T2|C3	R081	T2	C3	מֻבַּת	מבת	SYN-RT-c9df903e1e	מבת	PUAL	PST.3MSG	SYN-LX-5c9b95386f.PST.3MSG	מ	ב	ת
R081|T2|C4	R081	T2	C4	מֻבְּתָה	מבתה	SYN-RT-c9df903e1e	מבת	PUAL	PST.3FSG	SYN-LX-5c9b95386f.PST.3FSG	מ	ב	ת
R081|T2|C5	R081	T2	C5	מֻבַּתְנוּ	מבתנו	SYN-RT-c9df903e1e	מבת	PUAL	PST.1PL	SYN-LX-5c9b95386f.PST.1PL	מ	ב	ת
R081|T2|C6	R081	T2	C6	מֻבַּתְתֶּם	מבתתם	SYN-RT-c9df903e1e	מבת	PUAL	PST.2MPL	SYN-LX-5c9b95386f.PST.2MPL	מ	ב	ת
R081|T2|C7	R081	T2	C7	מֻבַּתְתֶּן	מבתתן	SYN-RT-c9df903e1e	מבת	PUAL	PST.2FPL	SYN-LX-5c9b95386f.PST.2FPL	מ	ב	ת
R081|T2|C8	R081	T2	C8	מֻבְּתוּ	מבתו	SYN-RT-c9df903e1e	מבת	PUAL	PST.3PL	SYN-LX-5c9b95386f.PST.3PL	מ	ב	ת
R081|T3|C0	R081	T3	C0	מִבַּתְתִּי	מבתתי	SYN-RT-c9df903e1e	מבת	PIEL	PST.1SG	SYN-LX-66aa2fa192.PST.1SG	מ	ב	ת
R081|T3|C1	R081	T3	C1	מִבַּתְתָּ	מבתת	SYN-RT-c9df903e1e	מבת	PIEL	PST.2MSG	SYN-LX-66aa2fa192.PST.2MSG	מ	ב	ת
R081|T3|C2	R081	T3	C2	מִבַּתְתְּ	מבתת	SYN-RT-c9df903e1e	מבת	PIEL	PST.2FSG	SYN-LX-66aa2fa192.PST.2FSG	מ	ב	ת
R081|T3|C3	R081	T3	C3	מִבֵּת	מבת	SYN-RT-c9df903e1e	מבת	PIEL	PST.3MSG	SYN-LX-66aa2fa192.PST.3MSG	מ	ב	ת
R081|T3|C4	R081	T3	C4	מִבְּתָה	מבתה	SYN-RT-c9df903e1e	מבת	PIEL	PST.3FSG	SYN-LX-66aa2fa192.PST.3FSG	מ	ב	ת
R081|T3|C5	R081	T3	C5	מִבַּתְנוּ	מבתנו	SYN-RT-c9df903e1e	מבת	PIEL	PST.1PL	SYN-LX-66aa2fa192.PST.1PL	מ	ב	ת
R081|T3|C6	R081	T3	C6	מִבַּתְתֶּם	מבתתם	SYN-RT-c9df903e1e	מבת	PIEL	PST.2MPL	SYN-LX-66aa2fa192.PST.2MPL	מ	ב	ת
R081|T3|C7	R081	T3	C7	מִבַּתְתֶּן	מבתתן	SYN-RT-c9df903e1e	מבת	PIEL	PST.2FPL	SYN-LX-66aa2fa192.PST.2FPL	מ	ב	ת
R081|T3|C8	R081	T3	C8	מִבְּתוּ	מבתו	SYN-RT-c9df903e1e	מבת	PIEL	PST.3PL	SYN-LX-66aa2fa192.PST.3PL	מ	ב	ת
R081|T4|C0	R081	T4	C0	הֻמְבַתְתִּי	המבתתי	SYN-RT-c9df903e1e	מבת	HUFAL	PST.1SG	SYN-LX-cd3365b542.PST.1SG	מ	ב	ת
R081|T4|C1	R081	T4	C1	הֻמְבַתְתָּ	המבתת	SYN-RT-c9df903e1e	מבת	HUFAL	PST.2MSG	SYN-LX-cd3365b542.PST.2MSG	מ	ב	ת
R081|T4|C2	R081	T4	C2	הֻמְבַתְתְּ	המבתת	SYN-RT-c9df903e1e	מבת	HUFAL	PST.2FSG	SYN-LX-cd3365b542.PST.2FSG	מ	ב	ת
R081|T4|C3	R081	T4	C3	הֻמְבַת	המבת	SYN-RT-c9df903e1e	מבת	HUFAL	PST.3MSG	SYN-LX-cd3365b542.PST.3MSG	מ	ב	ת
R081|T4|C4	R081	T4	C4	הֻמְבְתָה	המבתה	SYN-RT-c9df903e1e	מבת	HUFAL	PST.3FSG	SYN-LX-cd3365b542.PST.3FSG	מ	ב	ת
R081|T4|C5	R081	T4	C5	הֻמְבַתְנוּ	המבתנו	SYN-RT-c9df903e1e	מבת	HUFAL	PST.1PL	SYN-LX-cd3365b542.PST.1PL	מ	ב	ת
R081|T4|C6	R081	T4	C6	הֻמְבַתְתֶּם	המבתתם	SYN-RT-c9df903e1e	מבת	HUFAL	PST.2MPL	SYN-LX-cd3365b542.PST.2MPL	מ	ב	ת
R081|T4|C7	R081	T4	C7	הֻמְבַתְתֶּן	המבתתן	SYN-RT-c9df903e1e	מבת	HUFAL	PST.2FPL	SYN-LX-cd3365b542.PST.2FPL	מ	ב	ת
R081|T4|C8	R081	T4	C8	הֻמְבְתוּ	המבתו	SYN-RT-c9df903e1e	מבת	HUFAL	PST.3PL	SYN-LX-cd3365b542.PST.3PL	מ	ב	ת
R081|T5|C0	R081	T5	C0	מָבַתְתִּי	מבתתי	SYN-RT-c9df903e1e	מבת	PAAL	PST.1SG	SYN-LX-eedfc30dc5.PST.1SG	מ	ב	ת
R081|T5|C1	R081	T5	C1	מָבַתְתָּ	מבתת	SYN-RT-c9df903e1e	מבת	PAAL	PST.2MSG	SYN-LX-eedfc30dc5.PST.2MSG	מ	ב	ת
R081|T5|C2	R081	T5	C2	מָבַתְתְּ	מבתת	SYN-RT-c9df903e1e	מבת	PAAL	PST.2FSG	SYN-LX-eedfc30dc5.PST.2FSG	מ	ב	ת
R081|T5|C3	R081	T5	C3	מָבַת	מבת	SYN-RT-c9df903e1e	מבת	PAAL	PST.3MSG	SYN-LX-eedfc30dc5.PST.3MSG	מ	ב	ת
R081|T5|C4	R081	T5	C4	מָבְתָה	מבתה	SYN-RT-c9df903e1e	מבת	PAAL	PST.3FSG	SYN-LX-eedfc30dc5.PST.3FSG	מ	ב	ת
R081|T5|C5	R081	T5	C5	מָבַתְנוּ	מבתנו	SYN-RT-c9df903e1e	מבת	PAAL	PST.1PL	SYN-LX-eedfc30dc5.PST.1PL	מ	ב	ת
R081|T5|C6	R081	T5	C6	מְבַתְתֶּם	מבתתם	SYN-RT-c9df903e1e	מבת	PAAL	PST.2MPL	SYN-LX-eedfc30dc5.PST.2MPL	מ	ב	ת
R081|T5|C7	R081	T5	C7	מְבַתְתֶּן	מבתתן	SYN-RT-c9df903e1e	מבת	PAAL	PST.2FPL	SYN-LX-eedfc30dc5.PST.2FPL	מ	ב	ת
R081|T5|C8	R081	T5	C8	מָבְתוּ	מבתו	SYN-RT-c9df903e1e	מבת	PAAL	PST.3PL	SYN-LX-eedfc30dc5.PST.3PL	מ	ב	ת
R081|T6|C0	R081	T6	C0	הִתְמַבַּתְתִּי	התמבתתי	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.1SG	SYN-LX-dc55d70d81.PST.1SG	מ	ב	ת
R081|T6|C1	R081	T6	C1	הִתְמַבַּתְתָּ	התמבתת	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.2MSG	SYN-LX-dc55d70d81.PST.2MSG	מ	ב	ת
R081|T6|C2	R081	T6	C2	הִתְמַבַּתְתְּ	התמבתת	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.2FSG	SYN-LX-dc55d70d81.PST.2FSG	מ	ב	ת
R081|T6|C3	R081	T6	C3	הִתְמַבֵּת	התמבת	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.3MSG	SYN-LX-dc55d70d81.PST.3MSG	מ	ב	ת
R081|T6|C4	R081	T6	C4	הִתְמַבְּתָה	התמבתה	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.3FSG	SYN-LX-dc55d70d81.PST.3FSG	מ	ב	ת
R081|T6|C5	R081	T6	C5	הִתְמַבַּתְנוּ	התמבתנו	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.1PL	SYN-LX-dc55d70d81.PST.1PL	מ	ב	ת
R081|T6|C6	R081	T6	C6	הִתְמַבַּתְתֶּם	התמבתתם	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.2MPL	SYN-LX-dc55d70d81.PST.2MPL	מ	ב	ת
R081|T6|C7	R081	T6	C7	הִתְמַבַּתְתֶּן	התמבתתן	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.2FPL	SYN-LX-dc55d70d81.PST.2FPL	מ	ב	ת
R081|T6|C8	R081	T6	C8	הִתְמַבְּתוּ	התמבתו	SYN-RT-c9df903e1e	מבת	HITPAEL	PST.3PL	SYN-LX-dc55d70d81.PST.3PL	מ	ב	ת
R082|T0|C0	R082	T0	C0	נִפְכַגְתִּי	נפכגתי	SYN-RT-263e978145	פכג	NIFAL	PST.1SG	SYN-LX-5758caddf4.PST.1SG	פ	כ	ג
R082|T0|C1	R082	T0	C1	נִפְכַגְתָּ	נפכגת	SYN-RT-263e978145	פכג	NIFAL	PST.2MSG	SYN-LX-5758caddf4.PST.2MSG	פ	כ	ג
R082|T0|C2	R082	T0	C2	נִפְכַגְתְּ	נפכגת	SYN-RT-263e978145	פכג	NIFAL	PST.2FSG	SYN-LX-5758caddf4.PST.2FSG	פ	כ	ג
R082|T0|C3	R082	T0	C3	נִפְכַג	נפכג	SYN-RT-263e978145	פכג	NIFAL	PST.3MSG	SYN-LX-5758caddf4.PST.3MSG	פ	כ	ג
R082|T0|C4	R082	T0	C4	נִפְכְגָה	נפכגה	SYN-RT-263e978145	פכג	NIFAL	PST.3FSG	SYN-LX-5758caddf4.PST.3FSG	פ	כ	ג
R082|T0|C5	R082	T0	C5	נִפְכַגְנוּ	נפכגנו	SYN-RT-263e978145	פכג	NIFAL	PST.1PL	SYN-LX-5758caddf4.PST.1PL	פ	כ	ג
R082|T0|C6	R082	T0	C6	נִפְכַגְתֶּם	נפכגתם	SYN-RT-263e978145	פכג	NIFAL	PST.2MPL	SYN-LX-5758caddf4.PST.2MPL	פ	כ	ג
R082|T0|C7	R082	T0	C7	נִפְכַגְתֶּן	נפכגתן	SYN-RT-263e978145	פכג	NIFAL	PST.2FPL	SYN-LX-5758caddf4.PST.2FPL	פ	כ	ג
R082|T0|C8	R082	T0	C8	נִפְכְגוּ	נפכגו	SYN-RT-263e978145	פכג	NIFAL	PST.3PL	SYN-LX-5758caddf4.PST.3PL	פ	כ	ג
R082|T1|C0	R082	T1	C0	הִפְכַגְתִּי	הפכגתי	SYN-RT-263e978145	פכג	HIFIL	PST.1SG	SYN-LX-f7afc9a6fd.PST.1SG	פ	כ	ג
R082|T1|C1	R082	T1	C1	הִפְכַגְתָּ	הפכגת	SYN-RT-263e978145	פכג	HIFIL	PST.2MSG	SYN-LX-f7afc9a6fd.PST.2MSG	פ	כ	ג
R082|T1|C2	R082	T1	C2	הִפְכַגְתְּ	הפכגת	SYN-RT-263e978145	פכג	HIFIL	PST.2FSG	SYN-LX-f7afc9a6fd.PST.2FSG	פ	כ	ג
R082|T1|C3	R082	T1	C3	הִפְכִיג	הפכיג	SYN-RT-263e978145	פכג	HIFIL	PST.3MSG	SYN-LX-f7afc9a6fd.PST.3MSG	פ	כ	ג
R082|T1|C4	R082	T1	C4	הִפְכִיגָה	הפכיגה	SYN-RT-263e978145	פכג	HIFIL	PST.3FSG	SYN-LX-f7afc9a6fd.PST.3FSG	פ	כ	ג
R082|T1|C5	R082	T1	C5	הִפְכַגְנוּ	הפכגנו	SYN-RT-263e978145	פכג	HIFIL	PST.1PL	SYN-LX-f7afc9a6fd.PST.1PL	פ	כ	ג
R082|T1|C6	R082	T1	C6	הִפְכַגְתֶּם	הפכגתם	SYN-RT-263e978145	פכג	HIFIL	PST.2MPL	SYN-LX-f7afc9a6fd.PST.2MPL	פ	כ	ג
R082|T1|C7	R082	T1	C7	הִפְכַגְתֶּן	הפכגתן	SYN-RT-263e978145	פכג	HIFIL	PST.2FPL	SYN-LX-f7afc9a6fd.PST.2FPL	פ	כ	ג
R082|T1|C8	R082	T1	C8	הִפְכִיגוּ	הפכיגו	SYN-RT-263e978145	פכג	HIFIL	PST.3PL	SYN-LX-f7afc9a6fd.PST.3PL	פ	כ	ג
R082|T2|C0	R082	T2	C0	פֻכַּגְתִּי	פכגתי	SYN-RT-263e978145	פכג	PUAL	PST.1SG	SYN-LX-a3d946482b.PST.1SG	פ	כ	ג
R082|T2|C1	R082	T2	C1	פֻכַּגְתָּ	פכגת	SYN-RT-263e978145	פכג	PUAL	PST.2MSG	SYN-LX-a3d946482b.PST.2MSG	פ	כ	ג
R082|T2|C2	R082	T2	C2	פֻכַּגְתְּ	פכגת	SYN-RT-263e978145	פכג	PUAL	PST.2FSG	SYN-LX-a3d946482b.PST.2FSG	פ	כ	ג
R082|T2|C3	R082	T2	C3	פֻכַּג	פכג	SYN-RT-263e978145	פכג	PUAL	PST.3MSG	SYN-LX-a3d946482b.PST.3MSG	פ	כ	ג
R082|T2|C4	R082	T2	C4	פֻכְּגָה	פכגה	SYN-RT-263e978145	פכג	PUAL	PST.3FSG	SYN-LX-a3d946482b.PST.3FSG	פ	כ	ג
R082|T2|C5	R082	T2	C5	פֻכַּגְנוּ	פכגנו	SYN-RT-263e978145	פכג	PUAL	PST.1PL	SYN-LX-a3d946482b.PST.1PL	פ	כ	ג
R082|T2|C6	R082	T2	C6	פֻכַּגְתֶּם	פכגתם	SYN-RT-263e978145	פכג	PUAL	PST.2MPL	SYN-LX-a3d946482b.PST.2MPL	פ	כ	ג
R082|T2|C7	R082	T2	C7	פֻכַּגְתֶּן	פכגתן	SYN-RT-263e978145	פכג	PUAL	PST.2FPL	SYN-LX-a3d946482b.PST.2FPL	פ	כ	ג
R082|T2|C8	R082	T2	C8	פֻכְּגוּ	פכגו	SYN-RT-263e978145	פכג	PUAL	PST.3PL	SYN-LX-a3d946482b.PST.3PL	פ	כ	ג
R082|T3|C0	R082	T3	C0	פִכַּגְתִּי	פכגתי	SYN-RT-263e978145	פכג	PIEL	PST.1SG	SYN-LX-37da9f2a2f.PST.1SG	פ	כ	ג
R082|T3|C1	R082	T3	C1	פִכַּגְתָּ	פכגת	SYN-RT-263e978145	פכג	PIEL	PST.2MSG	SYN-LX-37da9f2a2f.PST.2MSG	פ	כ	ג
R082|T3|C2	R082	T3	C2	פִכַּגְתְּ	פכגת	SYN-RT-263e978145	פכג	PIEL	PST.2FSG	SYN-LX-37da9f2a2f.PST.2FSG	פ	כ	ג
R082|T3|C3	R082	T3	C3	פִכֵּג	פכג	SYN-RT-263e978145	פכג	PIEL	PST.3MSG	SYN-LX-37da9f2a2f.PST.3MSG	פ	כ	ג
R082|T3|C4	R082	T3	C4	פִכְּגָה	פכגה	SYN-RT-263e978145	פכג	PIEL	PST.3FSG	SYN-LX-37da9f2a2f.PST.3FSG	פ	כ	ג
R082|T3|C5	R082	T3	C5	פִכַּגְנוּ	פכגנו	SYN-RT-263e978145	פכג	PIEL	PST.1PL	SYN-LX-37da9f2a2f.PST.1PL	פ	כ	ג
R082|T3|C6	R082	T3	C6	פִכַּגְתֶּם	פכגתם	SYN-RT-263e978145	פכג	PIEL	PST.2MPL	SYN-LX-37da9f2a2f.PST.2MPL	פ	כ	ג
R082|T3|C7	R082	T3	C7	פִכַּגְתֶּן	פכגתן	SYN-RT-263e978145	פכג	PIEL	PST.2FPL	SYN-LX-37da9f2a2f.PST.2FPL	פ	כ	ג
R082|T3|C8	R082	T3	C8	פִכְּגוּ	פכגו	SYN-RT-263e978145	פכג	PIEL	PST.3PL	SYN-LX-37da9f2a2f.PST.3PL	פ	כ	ג
R082|T4|C0	R082	T4	C0	הֻפְכַגְתִּי	הפכגתי	SYN-RT-263e978145	פכג	HUFAL	PST.1SG	SYN-LX-6cbe1dc3a9.PST.1SG	פ	כ	ג
R082|T4|C1	R082	T4	C1	הֻפְכַגְתָּ	הפכגת	SYN-RT-263e978145	פכג	HUFAL	PST.2MSG	SYN-LX-6cbe1dc3a9.PST.2MSG	פ	כ	ג
R082|T4|C2	R082	T4	C2	הֻפְכַגְתְּ	הפכגת	SYN-RT-263e978145	פכג	HUFAL	PST.2FSG	SYN-LX-6cbe1dc3a9.PST.2FSG	פ	כ	ג
R082|T4|C3	R082	T4	C3	הֻפְכַג	הפכג	SYN-RT-263e978145	פכג	HUFAL	PST.3MSG	SYN-LX-6cbe1dc3a9.PST.3MSG	פ	כ	ג
R082|T4|C4	R082	T4	C4	הֻפְכְגָה	הפכגה	SYN-RT-263e978145	פכג	HUFAL	PST.3FSG	SYN-LX-6cbe1dc3a9.PST.3FSG	פ	כ	ג
R082|T4|C5	R082	T4	C5	הֻפְכַגְנוּ	הפכגנו	SYN-RT-263e978145	פכג	HUFAL	PST.1PL	SYN-LX-6cbe1dc3a9.PST.1PL	פ	כ	ג
R082|T4|C6	R082	T4	C6	הֻפְכַגְתֶּם	הפכגתם	SYN-RT-263e978145	פכג	HUFAL	PST.2MPL	SYN-LX-6cbe1dc3a9.PST.2MPL	פ	כ	ג
R082|T4|C7	R082	T4	C7	הֻפְכַגְתֶּן	הפכגתן	SYN-RT-263e978145	פכג	HUFAL	PST.2FPL	SYN-LX-6cbe1dc3a9.PST.2FPL	פ	כ	ג
R082|T4|C8	R082	T4	C8	הֻפְכְגוּ	הפכגו	SYN-RT-263e978145	פכג	HUFAL	PST.3PL	SYN-LX-6cbe1dc3a9.PST.3PL	פ	כ	ג
R082|T5|C0	R082	T5	C0	פָכַגְתִּי	פכגתי	SYN-RT-263e978145	פכג	PAAL	PST.1SG	SYN-LX-a97c9531b5.PST.1SG	פ	כ	ג
R082|T5|C1	R082	T5	C1	פָכַגְתָּ	פכגת	SYN-RT-263e978145	פכג	PAAL	PST.2MSG	SYN-LX-a97c9531b5.PST.2MSG	פ	כ	ג
R082|T5|C2	R082	T5	C2	פָכַגְתְּ	פכגת	SYN-RT-263e978145	פכג	PAAL	PST.2FSG	SYN-LX-a97c9531b5.PST.2FSG	פ	כ	ג
R082|T5|C3	R082	T5	C3	פָכַג	פכג	SYN-RT-263e978145	פכג	PAAL	PST.3MSG	SYN-LX-a97c9531b5.PST.3MSG	פ	כ	ג
R082|T5|C4	R082	T5	C4	פָכְגָה	פכגה	SYN-RT-263e978145	פכג	PAAL	PST.3FSG	SYN-LX-a97c9531b5.PST.3FSG	פ	כ	ג
R082|T5|C5	R082	T5	C5	פָכַגְנוּ	פכגנו	SYN-RT-263e978145	פכג	PAAL	PST.1PL	SYN-LX-a97c9531b5.PST.1PL	פ	כ	ג
R082|T5|C6	R082	T5	C6	פְכַגְתֶּם	פכגתם	SYN-RT-263e978145	פכג	PAAL	PST.2MPL	SYN-LX-a97c9531b5.PST.2MPL	פ	כ	ג
R082|T5|C7	R082	T5	C7	פְכַגְתֶּן	פכגתן	SYN-RT-263e978145	פכג	PAAL	PST.2FPL	SYN-LX-a97c9531b5.PST.2FPL	פ	כ	ג
R082|T5|C8	R082	T5	C8	פָכְגוּ	פכגו	SYN-RT-263e978145	פכג	PAAL	PST.3PL	SYN-LX-a97c9531b5.PST.3PL	פ	כ	ג
