provenance_id	canonical_record_id	record_type	field_supported	source_name	source_url	source_file	source_version_or_commit	source_record_identifier	source_line_if_available	retrieval_date	parser_version	raw_source_value
SYN-PV0041626	SYN-LX-0bb28819f7	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלג:NIFAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""נִ1ְ2ַ3"", ""PST.3FSG"": ""נִ1ְ2ְ3ָה"", ""PST.3PL"": ""נִ1ְ2ְ3וּ"", ""PST.1SG"": ""נִ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""נִ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""נִ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""נִ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""נִ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""נִ1ְ2ַ3ְתֶּן""}"
SYN-PV0041627	SYN-LX-2f7374ea7e.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתִּי
SYN-PV0041628	SYN-LX-2f7374ea7e.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתָּ
SYN-PV0041629	SYN-LX-2f7374ea7e.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתְּ
SYN-PV0041630	SYN-LX-2f7374ea7e.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ֵּ3
SYN-PV0041631	SYN-LX-2f7374ea7e.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3ָה
SYN-PV0041632	SYN-LX-2f7374ea7e.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְנוּ
SYN-PV0041633	SYN-LX-2f7374ea7e.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּם
SYN-PV0041634	SYN-LX-2f7374ea7e.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּן
SYN-PV0041635	SYN-LX-2f7374ea7e.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3וּ
SYN-PV0041636	SYN-LX-2f7374ea7e	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלג:PIEL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ִ2ֵּ3"", ""PST.3FSG"": ""1ִ2ְּ3ָה"", ""PST.3PL"": ""1ִ2ְּ3וּ"", ""PST.1SG"": ""1ִ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ִ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ִ2ַּ3ְתְּ"", ""PST.1PL"": ""1ִ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ִ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ִ2ַּ3ְתֶּן""}"
SYN-PV0041637	SYN-LX-aaed0ee43c.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתִּי
SYN-PV0041638	SYN-LX-aaed0ee43c.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתָּ
SYN-PV0041639	SYN-LX-aaed0ee43c.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתְּ
SYN-PV0041640	SYN-LX-aaed0ee43c.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3
SYN-PV0041641	SYN-LX-aaed0ee43c.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ְּ3ָה
SYN-PV0041642	SYN-LX-aaed0ee43c.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְנוּ
SYN-PV0041643	SYN-LX-aaed0ee43c.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתֶּם
SYN-PV0041644	SYN-LX-aaed0ee43c.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתֶּן
SYN-PV0041645	SYN-LX-aaed0ee43c.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ֻ2ְּ3וּ
SYN-PV0041646	SYN-LX-aaed0ee43c	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלג:PUAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ֻ2ַּ3"", ""PST.3FSG"": ""1ֻ2ְּ3ָה"", ""PST.3PL"": ""1ֻ2ְּ3וּ"", ""PST.1SG"": ""1ֻ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ֻ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ֻ2ַּ3ְתְּ"", ""PST.1PL"": ""1ֻ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ֻ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ֻ2ַּ3ְתֶּן""}"
SYN-PV0041647	SYN-LX-d2fbc33113.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתִּי
SYN-PV0041648	SYN-LX-d2fbc33113.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתָּ
SYN-PV0041649	SYN-LX-d2fbc33113.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתְּ
SYN-PV0041650	SYN-LX-d2fbc33113.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3
SYN-PV0041651	SYN-LX-d2fbc33113.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3ָה
SYN-PV0041652	SYN-LX-d2fbc33113.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְנוּ
SYN-PV0041653	SYN-LX-d2fbc33113.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתֶּם
SYN-PV0041654	SYN-LX-d2fbc33113.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתֶּן
SYN-PV0041655	SYN-LX-d2fbc33113.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3וּ
SYN-PV0041656	SYN-LX-d2fbc33113	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלג:HIFIL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הִ1ְ2ִי3"", ""PST.3FSG"": ""הִ1ְ2ִי3ָה"", ""PST.3PL"": ""הִ1ְ2ִי3וּ"", ""PST.1SG"": ""הִ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""הִ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""הִ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""הִ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""הִ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""הִ1ְ2ַ3ְתֶּן""}"
SYN-PV0041657	SYN-LX-a328360398.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתִּי
SYN-PV0041658	SYN-LX-a328360398.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתָּ
SYN-PV0041659	SYN-LX-a328360398.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתְּ
SYN-PV0041660	SYN-LX-a328360398.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3
SYN-PV0041661	SYN-LX-a328360398.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ְ3ָה
SYN-PV0041662	SYN-LX-a328360398.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְנוּ
SYN-PV0041663	SYN-LX-a328360398.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתֶּם
SYN-PV0041664	SYN-LX-a328360398.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתֶּן
SYN-PV0041665	SYN-LX-a328360398.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ְ3וּ
SYN-PV0041666	SYN-LX-a328360398	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלג:HUFAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הֻ1ְ2ַ3"", ""PST.3FSG"": ""הֻ1ְ2ְ3ָה"", ""PST.3PL"": ""הֻ1ְ2ְ3וּ"", ""PST.1SG"": ""הֻ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""הֻ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""הֻ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""הֻ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""הֻ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""הֻ1ְ2ַ3ְתֶּן""}"
SYN-PV0041667	SYN-LX-2c0d3c08dc.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתִּי
SYN-PV0041668	SYN-LX-2c0d3c08dc.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתָּ
SYN-PV0041669	SYN-LX-2c0d3c08dc.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתְּ
SYN-PV0041670	SYN-LX-2c0d3c08dc.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ֵּ3
SYN-PV0041671	SYN-LX-2c0d3c08dc.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ְּ3ָה
SYN-PV0041672	SYN-LX-2c0d3c08dc.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְנוּ
SYN-PV0041673	SYN-LX-2c0d3c08dc.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתֶּם
SYN-PV0041674	SYN-LX-2c0d3c08dc.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתֶּן
SYN-PV0041675	SYN-LX-2c0d3c08dc.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ְּ3וּ
SYN-PV0041676	SYN-LX-2c0d3c08dc	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלג:HITPAEL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הִתְ1ַ2ֵּ3"", ""PST.3FSG"": ""הִתְ1ַ2ְּ3ָה"", ""PST.3PL"": ""הִתְ1ַ2ְּ3וּ"", ""PST.1SG"": ""הִתְ1ַ2ַּ3ְתִּי"", ""PST.2MSG"": ""הִתְ1ַ2ַּ3ְתָּ"", ""PST.2FSG"": ""הִתְ1ַ2ַּ3ְתְּ"", ""PST.1PL"": ""הִתְ1ַ2ַּ3ְנוּ"", ""PST.2MPL"": ""הִתְ1ַ2ַּ3ְתֶּם"", ""PST.2FPL"": ""הִתְ1ַ2ַּ3ְתֶּן""}"
SYN-PV0041677	SYN-RT-120d31b7be	root	root	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	root:סלנ		generated (deterministic from config + seed)	0.1.0	ס-ל-נ
SYN-PV0041678	SYN-LX-cb1d200fe2.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתִּי
SYN-PV0041679	SYN-LX-cb1d200fe2.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתָּ
SYN-PV0041680	SYN-LX-cb1d200fe2.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתְּ
SYN-PV0041681	SYN-LX-cb1d200fe2.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3
SYN-PV0041682	SYN-LX-cb1d200fe2.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ָ2ְ3ָה
SYN-PV0041683	SYN-LX-cb1d200fe2.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְנוּ
SYN-PV0041684	SYN-LX-cb1d200fe2.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ְ2ַ3ְתֶּם
SYN-PV0041685	SYN-LX-cb1d200fe2.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ְ2ַ3ְתֶּן
SYN-PV0041686	SYN-LX-cb1d200fe2.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ָ2ְ3וּ
SYN-PV0041687	SYN-LX-cb1d200fe2	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלנ:PAAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ָ2ַ3"", ""PST.3FSG"": ""1ָ2ְ3ָה"", ""PST.3PL"": ""1ָ2ְ3וּ"", ""PST.1SG"": ""1ָ2ַ3ְתִּי"", ""PST.2MSG"": ""1ָ2ַ3ְתָּ"", ""PST.2FSG"": ""1ָ2ַ3ְתְּ"", ""PST.1PL"": ""1ָ2ַ3ְנוּ"", ""PST.2MPL"": ""1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""1ְ2ַ3ְתֶּן""}"
SYN-PV0041688	SYN-LX-8b27814b64.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתִּי
SYN-PV0041689	SYN-LX-8b27814b64.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתָּ
SYN-PV0041690	SYN-LX-8b27814b64.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתְּ
SYN-PV0041691	SYN-LX-8b27814b64.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3
SYN-PV0041692	SYN-LX-8b27814b64.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ְ3ָה
SYN-PV0041693	SYN-LX-8b27814b64.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְנוּ
SYN-PV0041694	SYN-LX-8b27814b64.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתֶּם
SYN-PV0041695	SYN-LX-8b27814b64.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתֶּן
SYN-PV0041696	SYN-LX-8b27814b64.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ְ3וּ
SYN-PV0041697	SYN-LX-8b27814b64	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלנ:NIFAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""נִ1ְ2ַ3"", ""PST.3FSG"": ""נִ1ְ2ְ3ָה"", ""PST.3PL"": ""נִ1ְ2ְ3וּ"", ""PST.1SG"": ""נִ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""נִ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""נִ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""נִ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""נִ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""נִ1ְ2ַ3ְתֶּן""}"
SYN-PV0041698	SYN-LX-7ea4cedbc2.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתִּי
SYN-PV0041699	SYN-LX-7ea4cedbc2.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתָּ
SYN-PV0041700	SYN-LX-7ea4cedbc2.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתְּ
SYN-PV0041701	SYN-LX-7ea4cedbc2.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ֵּ3
SYN-PV0041702	SYN-LX-7ea4cedbc2.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3ָה
SYN-PV0041703	SYN-LX-7ea4cedbc2.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְנוּ
SYN-PV0041704	SYN-LX-7ea4cedbc2.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּם
SYN-PV0041705	SYN-LX-7ea4cedbc2.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּן
SYN-PV0041706	SYN-LX-7ea4cedbc2.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3וּ
SYN-PV0041707	SYN-LX-7ea4cedbc2	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:סלנ:PIEL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ִ2ֵּ3"", ""PST.3FSG"": ""1ִ2ְּ3ָה"", ""PST.3PL"": ""1ִ2ְּ3וּ"", ""PST.1SG"": ""1ִ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ִ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ִ2ַּ3ְתְּ"", ""PST.1PL"": ""1ִ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ִ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ִ2ַּ3ְתֶּן""}"
